,loss,accuracy,val_loss,val_accuracy,lr
0,4.550549030303955,0.8491950035095215,3.6200921535491943,0.9314024448394775,1e-04
1,2.9268293380737305,0.9316636919975281,2.4035301208496094,0.9420731663703918,1e-04
2,1.964417815208435,0.948479413986206,1.6654958724975586,0.9451219439506531,1e-04
3,1.3752648830413818,0.9552772641181946,1.2137569189071655,0.9451219439506531,1e-04
4,1.0262515544891357,0.9622540473937988,0.9332889318466187,0.9611280560493469,1e-04
5,0.801780104637146,0.9667263031005859,0.7554101347923279,0.9481707215309143,1e-04
6,0.6560083627700806,0.9633273482322693,0.6406112909317017,0.9428353905677795,1e-04
7,0.5557602643966675,0.9661896228790283,0.5456005930900574,0.9512194991111755,1e-04
8,0.49416330456733704,0.9656529426574707,0.512914776802063,0.9496951103210449,5e-05
9,0.458265095949173,0.9676207304000854,0.4934544861316681,0.9397866129875183,5e-05
10,0.4315807521343231,0.9671428799629211,0.44839054346084595,0.9626524448394775,5e-05
11,0.4000239670276642,0.9708408117294312,0.42469313740730286,0.9603658318519592,5e-05
12,0.38182947039604187,0.969588577747345,0.41414591670036316,0.9458841681480408,5e-05
13,0.3587948679924011,0.971198558807373,0.39143630862236023,0.9504573345184326,5e-05
14,0.3492473363876343,0.9697674512863159,0.3820357918739319,0.9527438879013062,2.5e-05
15,0.34133273363113403,0.9694096446037292,0.37599608302116394,0.9504573345184326,2.5e-05
16,0.32585322856903076,0.9726296663284302,0.3719516396522522,0.9466463327407837,2.5e-05
17,0.3222889304161072,0.9679785370826721,0.36495262384414673,0.9466463327407837,2.5e-05
18,0.31460249423980713,0.9717352390289307,0.35597944259643555,0.9527438879013062,1.25e-05
19,0.31047773361206055,0.9740608334541321,0.34904441237449646,0.9542682766914368,1.25e-05
20,0.3093542158603668,0.9708408117294312,0.3506832718849182,0.9496951103210449,1.25e-05
21,0.30824223160743713,0.9717352390289307,0.34766536951065063,0.9504573345184326,1.25e-05
22,0.2981424927711487,0.974418580532074,0.3385193943977356,0.9565548896789551,6.25e-06
23,0.302808552980423,0.9703041315078735,0.34239551424980164,0.9527438879013062,6.25e-06
24,0.3014758825302124,0.9717352390289307,0.3422045409679413,0.9519817233085632,6.25e-06
25,0.3023807108402252,0.9661896228790283,0.33798274397850037,0.9542682766914368,6.25e-06
26,0.2969982922077179,0.9710196852684021,0.336534321308136,0.9542682766914368,3.125e-06
27,0.2978696823120117,0.9724507927894592,0.33497875928878784,0.9542682766914368,3.125e-06
28,0.2951480448246002,0.9704830050468445,0.33268973231315613,0.9550305008888245,3.125e-06
29,0.29478588700294495,0.9685152173042297,0.33409398794174194,0.9550305008888245,3.125e-06
30,0.2912544310092926,0.9733452796936035,0.335202693939209,0.9527438879013062,1.5625e-06
31,0.28827887773513794,0.9745975136756897,0.33532389998435974,0.9527438879013062,1.5625e-06
32,0.2919054627418518,0.971377432346344,0.33276379108428955,0.9550305008888245,1.5625e-06
33,0.2947919964790344,0.9708408117294312,0.3321439325809479,0.9550305008888245,1.5625e-06
34,0.2873992323875427,0.9735241532325745,0.3334380090236664,0.9527438879013062,1e-06
35,0.28990286588668823,0.971198558807373,0.33391836285591125,0.9527438879013062,1e-06
36,0.2947663366794586,0.9726296663284302,0.3319908380508423,0.9550305008888245,1e-06
37,0.2949006259441376,0.969588577747345,0.3321226239204407,0.9542682766914368,1e-06
