,loss,accuracy,val_loss,val_accuracy,lr
0,1.9893900156021118,0.974418580532074,1.4291201829910278,0.9847561120986938,1e-04
1,1.0210124254226685,0.9955277442932129,0.7085890769958496,0.9946646094322205,1e-04
2,0.5072329640388489,0.9967799782752991,0.3476155400276184,0.9961889982223511,1e-04
3,0.2452659159898758,0.9994633197784424,0.18768219649791718,0.9954268336296082,1e-04
4,0.12687022984027863,0.9991055727005005,0.10809620469808578,0.9969512224197388,1e-04
5,0.07627354562282562,0.9982110857963562,0.07836920768022537,0.9954268336296082,1e-04
6,0.050946928560733795,0.9989266395568848,0.05885280668735504,0.9969512224197388,1e-04
7,0.03901449590921402,0.9992844462394714,0.04700462520122528,0.9969512224197388,1e-04
8,0.03408778831362724,0.9994633197784424,0.04803987964987755,0.9969512224197388,5e-05
9,0.033302828669548035,0.9987477660179138,0.05317404866218567,0.9961889982223511,5e-05
10,0.03153800219297409,0.9992844462394714,0.05067184567451477,0.9961889982223511,5e-05
11,0.03018903359770775,0.9996421933174133,0.046243149787187576,0.9961889982223511,5e-05
12,0.030402012169361115,0.9996421933174133,0.04504264146089554,0.9961889982223511,2.5e-05
13,0.03003310225903988,0.9994633197784424,0.043531034141778946,0.9961889982223511,2.5e-05
14,0.02956167608499527,0.9992844462394714,0.049231477081775665,0.9961889982223511,2.5e-05
15,0.02950442209839821,0.9991055727005005,0.050345852971076965,0.9961889982223511,2.5e-05
16,0.029437387362122536,0.9989266395568848,0.04940826818346977,0.9961889982223511,1.25e-05
17,0.028944211080670357,0.9992844462394714,0.048629555851221085,0.9961889982223511,1.25e-05
18,0.0299344714730978,0.9987477660179138,0.047922998666763306,0.9961889982223511,1.25e-05
19,0.02828241139650345,0.9994633197784424,0.047404251992702484,0.9961889982223511,1.25e-05
20,0.028700487688183784,0.9992844462394714,0.04412266984581947,0.9961889982223511,6.25e-06
21,0.02799323946237564,0.9996421933174133,0.04430587589740753,0.9961889982223511,6.25e-06
22,0.028696445748209953,0.9992844462394714,0.04561946913599968,0.9961889982223511,6.25e-06
23,0.030728762969374657,0.9985688924789429,0.045108113437891006,0.9961889982223511,6.25e-06
24,0.028318282216787338,0.9992844462394714,0.04476507008075714,0.9961889982223511,3.125e-06
25,0.028815196827054024,0.9989266395568848,0.04674184322357178,0.9961889982223511,3.125e-06
26,0.02844948321580887,0.9994633197784424,0.046087075024843216,0.9961889982223511,3.125e-06
27,0.027392253279685974,0.9996421933174133,0.04583672061562538,0.9961889982223511,3.125e-06
28,0.027180928736925125,1.0,0.04546767473220825,0.9961889982223511,1.5625e-06
29,0.028321390971541405,0.9992844462394714,0.04511263221502304,0.9961889982223511,1.5625e-06
30,0.027065299451351166,0.9996421933174133,0.045898325741291046,0.9961889982223511,1.5625e-06
31,0.028257334604859352,0.9992844462394714,0.04522815719246864,0.9961889982223511,1.5625e-06
32,0.028311224654316902,0.9992844462394714,0.045242588967084885,0.9961889982223511,1e-06
33,0.0279390849173069,0.9996421933174133,0.04535676911473274,0.9961889982223511,1e-06
34,0.027660900726914406,0.9992844462394714,0.045144613832235336,0.9961889982223511,1e-06
35,0.027960155159235,0.9996421933174133,0.04541372135281563,0.9961889982223511,1e-06
36,0.027497969567775726,0.9994633197784424,0.04518190771341324,0.9961889982223511,1e-06
37,0.028426967561244965,0.9996421933174133,0.045664232224226,0.9961889982223511,1e-06
38,0.02814360521733761,0.9992844462394714,0.04515593498945236,0.9961889982223511,1e-06
39,0.028019240126013756,0.9994633197784424,0.04526562988758087,0.9961889982223511,1e-06
40,0.027330944314599037,0.9996421933174133,0.04472891241312027,0.9961889982223511,1e-06
41,0.026687588542699814,1.0,0.045879971235990524,0.9961889982223511,1e-06
42,0.028799351304769516,0.9994633197784424,0.04622165486216545,0.9961889982223511,1e-06
43,0.02879568748176098,0.9987477660179138,0.04522493854165077,0.9961889982223511,1e-06
44,0.02786719799041748,0.9994633197784424,0.04505554214119911,0.9961889982223511,1e-06
45,0.028052132576704025,0.9992844462394714,0.0457538440823555,0.9961889982223511,1e-06
46,0.02924175001680851,0.9987477660179138,0.04531537741422653,0.9961889982223511,1e-06
47,0.028793781995773315,0.9996421933174133,0.04628123715519905,0.9961889982223511,1e-06
48,0.02772952802479267,0.9994633197784424,0.0457710325717926,0.9961889982223511,1e-06
49,0.027432523667812347,0.999821126461029,0.04489491507411003,0.9961889982223511,1e-06
50,0.0289824940264225,0.9987477660179138,0.044526491314172745,0.9961889982223511,1e-06
51,0.026999706402420998,0.999821126461029,0.04494265839457512,0.9961889982223511,1e-06
52,0.0289501640945673,0.9996421933174133,0.04449126496911049,0.9961889982223511,1e-06
53,0.028109056875109673,0.9991055727005005,0.0441608726978302,0.9969512224197388,1e-06
54,0.028155634179711342,0.9994633197784424,0.044916000217199326,0.9961889982223511,1e-06
55,0.027229303494095802,0.9994633197784424,0.04615874961018562,0.9961889982223511,1e-06
56,0.028184548020362854,0.9991055727005005,0.04505685344338417,0.9961889982223511,1e-06
57,0.027485037222504616,0.9994633197784424,0.04562673345208168,0.9961889982223511,1e-06
58,0.027531037107110023,0.9996421933174133,0.04490547999739647,0.9961889982223511,1e-06
59,0.02823825366795063,0.9991055727005005,0.04502696916460991,0.9961889982223511,1e-06
60,0.028033779934048653,0.9992844462394714,0.0448480062186718,0.9961889982223511,1e-06
61,0.026751818135380745,0.999821126461029,0.04499588534235954,0.9961889982223511,1e-06
62,0.02743108756840229,0.9992844462394714,0.04538020119071007,0.9961889982223511,1e-06
63,0.02696375362575054,0.999821126461029,0.045082297176122665,0.9961889982223511,1e-06
64,0.027469484135508537,0.9992844462394714,0.04509342834353447,0.9961889982223511,1e-06
65,0.027905533090233803,0.9996421933174133,0.045660097151994705,0.9961889982223511,1e-06
66,0.027425028383731842,0.9996421933174133,0.044507626444101334,0.9961889982223511,1e-06
67,0.027094554156064987,0.9996421933174133,0.045002322643995285,0.9961889982223511,1e-06
68,0.027694115415215492,0.9996421933174133,0.04506310448050499,0.9961889982223511,1e-06
69,0.028037479147315025,0.9994633197784424,0.045378513634204865,0.9961889982223511,1e-06
70,0.028974119573831558,0.9994633197784424,0.045139431953430176,0.9961889982223511,1e-06
71,0.026874130591750145,0.999821126461029,0.04559126868844032,0.9961889982223511,1e-06
72,0.026537109166383743,0.999821126461029,0.045054059475660324,0.9961889982223511,1e-06
73,0.026990972459316254,0.999821126461029,0.043917667120695114,0.9961889982223511,1e-06
74,0.027463335543870926,0.9992844462394714,0.044750284403562546,0.9961889982223511,1e-06
75,0.02819361537694931,0.9991055727005005,0.04431130364537239,0.9961889982223511,1e-06
76,0.027222653850913048,0.9996421933174133,0.045013803988695145,0.9961889982223511,1e-06
77,0.027215978130698204,0.9994633197784424,0.04501188546419144,0.9961889982223511,1e-06
78,0.02808419242501259,0.9996421933174133,0.04629715904593468,0.9961889982223511,1e-06
79,0.02805251069366932,0.999821126461029,0.04534512758255005,0.9961889982223511,1e-06
80,0.026809174567461014,0.999821126461029,0.046497639268636703,0.9961889982223511,1e-06
81,0.02722817100584507,0.9994633197784424,0.04511546343564987,0.9961889982223511,1e-06
82,0.02791445143520832,0.9992844462394714,0.04496169462800026,0.9961889982223511,1e-06
83,0.02727930247783661,0.9994633197784424,0.045201174914836884,0.9961889982223511,1e-06
84,0.026896364986896515,0.9996421933174133,0.04532427340745926,0.9961889982223511,1e-06
85,0.026871362701058388,0.9994633197784424,0.04479929059743881,0.9961889982223511,1e-06
86,0.02691982313990593,0.999821126461029,0.044881727546453476,0.9961889982223511,1e-06
87,0.02739943005144596,0.9994633197784424,0.045061662793159485,0.9961889982223511,1e-06
88,0.027666078880429268,0.9992844462394714,0.04542527720332146,0.9961889982223511,1e-06
89,0.02785530686378479,0.9994633197784424,0.04546673595905304,0.9961889982223511,1e-06
90,0.027584930881857872,0.9991055727005005,0.045890748500823975,0.9961889982223511,1e-06
91,0.027660120278596878,0.9992844462394714,0.045021768659353256,0.9961889982223511,1e-06
92,0.027101466432213783,0.9996421933174133,0.04518492519855499,0.9961889982223511,1e-06
93,0.02714434638619423,0.9996421933174133,0.0446801632642746,0.9961889982223511,1e-06
94,0.027040135115385056,0.9994633197784424,0.04561975225806236,0.9961889982223511,1e-06
95,0.027984602376818657,0.9996421933174133,0.04545894265174866,0.9961889982223511,1e-06
96,0.02655116654932499,1.0,0.04507375881075859,0.9961889982223511,1e-06
97,0.02784438617527485,0.9994633197784424,0.04534546658396721,0.9961889982223511,1e-06
98,0.026772983372211456,0.9996421933174133,0.04542277380824089,0.9961889982223511,1e-06
99,0.027215803042054176,0.9996421933174133,0.04540669918060303,0.9961889982223511,1e-06
100,0.027392087504267693,0.999821126461029,0.04449180141091347,0.9961889982223511,1e-06
101,0.026867050677537918,0.9996421933174133,0.044989414513111115,0.9961889982223511,1e-06
102,0.02718769758939743,0.9996421933174133,0.04461415484547615,0.9961889982223511,1e-06
103,0.027645833790302277,0.9992844462394714,0.04465347155928612,0.9961889982223511,1e-06
104,0.027160191908478737,0.9992844462394714,0.045067235827445984,0.9961889982223511,1e-06
105,0.0274487417191267,0.9994633197784424,0.045041583478450775,0.9961889982223511,1e-06
106,0.027407148852944374,0.9994633197784424,0.04469962418079376,0.9961889982223511,1e-06
107,0.027172362431883812,0.9991055727005005,0.045084744691848755,0.9961889982223511,1e-06
108,0.02729210816323757,0.9992844462394714,0.045489922165870667,0.9961889982223511,1e-06
109,0.0269391518086195,0.9996421933174133,0.04495445266366005,0.9961889982223511,1e-06
110,0.027202986180782318,0.9992844462394714,0.04524405300617218,0.9961889982223511,1e-06
111,0.027219796553254128,0.9996421933174133,0.04467390850186348,0.9961889982223511,1e-06
112,0.02764696255326271,0.9994633197784424,0.044995177537202835,0.9961889982223511,1e-06
113,0.02843267284333706,0.9985688924789429,0.04479023814201355,0.9961889982223511,1e-06
114,0.027909930795431137,0.9992844462394714,0.045941878110170364,0.9961889982223511,1e-06
115,0.0281175896525383,0.9991055727005005,0.04484077915549278,0.9961889982223511,1e-06
116,0.027845731005072594,0.9996421933174133,0.044966213405132294,0.9961889982223511,1e-06
117,0.02640645019710064,1.0,0.044982679188251495,0.9961889982223511,1e-06
118,0.026789017021656036,0.9992844462394714,0.04465256258845329,0.9961889982223511,1e-06
119,0.02679997682571411,0.9996421933174133,0.04500608146190643,0.9961889982223511,1e-06
120,0.02756851352751255,0.9992844462394714,0.04490804672241211,0.9961889982223511,1e-06
121,0.027666781097650528,0.9994633197784424,0.04484830051660538,0.9961889982223511,1e-06
122,0.026865443214774132,0.999821126461029,0.04482248052954674,0.9961889982223511,1e-06
123,0.027228571474552155,0.9994633197784424,0.04624691605567932,0.9961889982223511,1e-06
124,0.02704983949661255,0.999821126461029,0.04497139900922775,0.9961889982223511,1e-06
125,0.02771950326859951,0.9992844462394714,0.04470857232809067,0.9961889982223511,1e-06
126,0.027274658903479576,0.9994633197784424,0.04563472047448158,0.9961889982223511,1e-06
127,0.028106987476348877,0.9994633197784424,0.0443720780313015,0.9961889982223511,1e-06
128,0.02715100534260273,0.9994633197784424,0.044470541179180145,0.9961889982223511,1e-06
129,0.02626400999724865,1.0,0.04433341696858406,0.9961889982223511,1e-06
130,0.027571387588977814,0.9991055727005005,0.04487410932779312,0.9961889982223511,1e-06
131,0.027212638407945633,0.9994633197784424,0.0450110137462616,0.9961889982223511,1e-06
132,0.026746083050966263,0.9996421933174133,0.044063273817300797,0.9961889982223511,1e-06
133,0.027195174247026443,0.9994633197784424,0.044687964022159576,0.9961889982223511,1e-06
134,0.027590041980147362,0.9994633197784424,0.04500306770205498,0.9961889982223511,1e-06
135,0.026507725939154625,0.999821126461029,0.04508784040808678,0.9961889982223511,1e-06
136,0.026793723925948143,0.9994633197784424,0.04579738527536392,0.9961889982223511,1e-06
137,0.02677919715642929,0.999821126461029,0.04503187537193298,0.9961889982223511,1e-06
138,0.027601459994912148,0.9991055727005005,0.04537932574748993,0.9961889982223511,1e-06
139,0.027306053787469864,0.9991055727005005,0.04598899185657501,0.9961889982223511,1e-06
140,0.027516838163137436,0.9996421933174133,0.04511919617652893,0.9961889982223511,1e-06
141,0.028589090332388878,0.9989266395568848,0.044690582901239395,0.9961889982223511,1e-06
142,0.02666868455708027,0.999821126461029,0.045961521565914154,0.9961889982223511,1e-06
143,0.026955466717481613,0.999821126461029,0.04580702260136604,0.9961889982223511,1e-06
144,0.02723984606564045,0.9994633197784424,0.04662809893488884,0.9961889982223511,1e-06
145,0.026649584993720055,1.0,0.04643380269408226,0.9961889982223511,1e-06
146,0.026891371235251427,0.9996421933174133,0.044745925813913345,0.9961889982223511,1e-06
147,0.02686166577041149,0.9992844462394714,0.04591061547398567,0.9961889982223511,1e-06
148,0.026895901188254356,0.9994633197784424,0.045701827853918076,0.9961889982223511,1e-06
149,0.02684810385107994,0.999821126461029,0.0451086163520813,0.9961889982223511,1e-06
150,0.027332328259944916,0.9992844462394714,0.04390452429652214,0.9961889982223511,1e-06
151,0.028182337060570717,0.9994633197784424,0.0451197475194931,0.9961889982223511,1e-06
152,0.026698941364884377,0.9996421933174133,0.044972408562898636,0.9961889982223511,1e-06
153,0.02781013399362564,0.9987477660179138,0.04390238970518112,0.9961889982223511,1e-06
154,0.027267415076494217,0.9994633197784424,0.04479311779141426,0.9961889982223511,1e-06
155,0.028438307344913483,0.9989266395568848,0.045037250965833664,0.9961889982223511,1e-06
156,0.026657268404960632,0.9996421933174133,0.044903215020895004,0.9961889982223511,1e-06
